"sensorId","type","value","createdAt"
"28D00594970203C6","AMBIENT_TEMPERATURE",15,"2023-09-12 11:11:54.882+00"
"286C3543D4E13CB5","TEMPERATURE",25.96,"2023-12-15 20:58:58.107+00"
"28D39E43D4E13CD5","TEMPERATURE",9.02,"2023-12-15 20:58:58.15+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",26,"2023-09-21 22:01:31.91+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.949,"2023-09-12 11:29:50.23+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.654,"2023-09-21 22:19:26.67+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",25.5,"2023-09-21 22:19:26.723+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.64,"2023-10-01 05:08:23.02+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.051,"2023-10-05 06:22:46.949+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.972,"2023-10-18 23:18:20.649+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",16.5,"2023-09-12 11:29:50.277+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",16,"2023-10-05 06:22:46.96+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.738,"2023-12-10 19:44:52.733+00"
"287C5E43D4E13C8F","TEMPERATURE",19.21,"2023-12-10 19:44:52.773+00"
"28351643D4E13CBB","TEMPERATURE",13.9,"2023-12-10 19:44:52.789+00"
"28D39E43D4E13CD5","TEMPERATURE",10.02,"2023-12-10 19:44:52.807+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",13.5,"2023-10-01 05:08:23.022+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2,"2023-12-10 19:44:52.747+00"
"28214043D4E13C35","TEMPERATURE",14.84,"2023-12-10 19:44:52.792+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.549,"2023-12-15 21:30:08.439+00"
"28F64A43D4E13CC9","TEMPERATURE",20.9,"2023-12-15 21:30:08.496+00"
"28A53A43D4E13CD3","TEMPERATURE",7.9,"2023-12-15 21:30:08.499+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.949,"2023-09-12 11:47:41.888+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.869,"2023-10-09 10:31:09.37+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",11.5,"2023-10-18 23:18:20.698+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.566,"2023-11-25 08:58:34.825+00"
"28182943D4E13CAC","TEMPERATURE",25.4,"2023-12-10 19:44:52.75+00"
"28A53A43D4E13CD3","TEMPERATURE",7.4,"2023-12-10 19:44:52.794+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",11.5,"2023-12-15 21:30:08.454+00"
"2812CE43D4E13CE8","TEMPERATURE",10.09,"2023-12-15 21:30:08.494+00"
"28D39E43D4E13CD5","TEMPERATURE",9.52,"2023-12-15 21:30:08.514+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.649,"2023-09-21 22:37:21.399+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.931,"2023-09-27 16:15:07.18+00"
"286C3543D4E13CB5","TEMPERATURE",29.46,"2023-12-10 19:44:52.751+00"
"28F64A43D4E13CC9","TEMPERATURE",21.9,"2023-12-10 19:44:52.787+00"
"28182943D4E13CAC","TEMPERATURE",19.4,"2023-12-15 21:30:08.461+00"
"28214043D4E13C35","TEMPERATURE",16.34,"2023-12-15 21:30:08.498+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2.5,"2023-12-22 00:34:48.589+00"
"2812CE43D4E13CE8","TEMPERATURE",7.09,"2023-12-22 00:34:48.626+00"
"28A53A43D4E13CD3","TEMPERATURE",6.4,"2023-12-22 00:34:48.637+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34575.655,"2023-12-10 19:44:52.805+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34865.831,"2023-12-15 21:30:08.519+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.64,"2023-10-13 20:03:58.717+00"
"2812CE43D4E13CE8","TEMPERATURE",7.59,"2023-12-10 19:44:52.784+00"
"286C3543D4E13CB5","TEMPERATURE",24.96,"2023-12-15 21:30:08.463+00"
"28351643D4E13CBB","TEMPERATURE",12.9,"2023-12-15 21:30:08.503+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.901,"2023-12-22 00:34:48.574+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17,"2023-09-12 11:47:41.928+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",5.5,"2023-10-09 10:31:09.393+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35630.202,"2023-11-25 08:58:34.889+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34463.171,"2023-12-05 11:46:35.61+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.983,"2023-11-19 09:42:29.625+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-3,"2023-11-25 08:58:34.866+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.846,"2023-12-05 11:46:35.532+00"
"28F64A43D4E13CC9","TEMPERATURE",26.9,"2023-12-05 11:46:35.569+00"
"287C5E43D4E13C8F","TEMPERATURE",16.21,"2023-12-15 21:30:08.482+00"
"28182943D4E13CAC","TEMPERATURE",20.4,"2023-12-22 00:34:48.595+00"
"28F64A43D4E13CC9","TEMPERATURE",19.9,"2023-12-22 00:34:48.629+00"
"28D39E43D4E13CD5","TEMPERATURE",8.02,"2023-12-22 00:34:48.647+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",25,"2023-09-21 22:37:21.418+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",21,"2023-09-27 16:15:07.2+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.197,"2023-11-12 19:55:29.603+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.986,"2023-11-30 11:21:52.812+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",0.5,"2023-12-05 11:46:35.539+00"
"287C5E43D4E13C8F","TEMPERATURE",16.71,"2023-12-05 11:46:35.554+00"
"28214043D4E13C35","TEMPERATURE",13.84,"2023-12-05 11:46:35.577+00"
"286C3543D4E13CB5","TEMPERATURE",27.46,"2023-12-22 00:34:48.597+00"
"28214043D4E13C35","TEMPERATURE",13.34,"2023-12-22 00:34:48.632+00"
"28351643D4E13CBB","TEMPERATURE",11.4,"2023-12-22 00:34:48.648+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.949,"2023-09-12 12:05:37.417+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.635,"2023-10-01 05:26:17.33+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34877.878,"2023-12-22 00:34:48.653+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",26,"2023-10-13 20:03:58.74+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",21,"2023-11-12 19:55:29.617+00"
"28A53A43D4E13CD3","TEMPERATURE",4.9,"2023-12-05 11:46:35.59+00"
"28D39E43D4E13CD5","TEMPERATURE",7.52,"2023-12-05 11:46:35.598+00"
"287C5E43D4E13C8F","TEMPERATURE",14.71,"2023-12-22 00:34:48.615+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.656,"2023-09-21 22:55:16.118+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35140.124,"2023-11-30 11:21:52.876+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-4,"2023-11-19 09:42:29.646+00"
"286C3543D4E13CB5","TEMPERATURE",30.46,"2023-12-05 11:46:35.552+00"
"28351643D4E13CBB","TEMPERATURE",12.9,"2023-12-05 11:46:35.593+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35279.163,"2023-11-19 09:42:29.698+00"
"2812CE43D4E13CE8","TEMPERATURE",5.09,"2023-12-05 11:46:35.555+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17.5,"2023-09-12 12:05:37.436+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",13,"2023-10-01 05:26:17.349+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",24,"2023-09-21 22:55:16.152+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.554,"2023-12-15 22:01:15.072+00"
"28214043D4E13C35","TEMPERATURE",15.84,"2023-12-15 22:01:15.131+00"
"28351643D4E13CBB","TEMPERATURE",12.9,"2023-12-15 22:01:15.135+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.949,"2023-09-12 12:23:31.75+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",8,"2023-12-15 22:01:15.078+00"
"2812CE43D4E13CE8","TEMPERATURE",10.09,"2023-12-15 22:01:15.115+00"
"28D39E43D4E13CD5","TEMPERATURE",9.52,"2023-12-15 22:01:15.133+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.651,"2023-09-21 23:13:08.801+00"
"28182943D4E13CAC","TEMPERATURE",18.9,"2023-12-15 22:01:15.099+00"
"28F64A43D4E13CC9","TEMPERATURE",20.9,"2023-12-15 22:01:15.129+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.97,"2023-10-18 23:51:06.793+00"
"286C3543D4E13CB5","TEMPERATURE",24.96,"2023-12-15 22:01:15.11+00"
"28A53A43D4E13CD3","TEMPERATURE",7.9,"2023-12-15 22:01:15.136+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18,"2023-09-12 12:23:31.779+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34899.925,"2023-12-15 22:01:15.148+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.735,"2023-12-10 20:16:02.631+00"
"287C5E43D4E13C8F","TEMPERATURE",16.21,"2023-12-15 22:01:15.114+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",23.5,"2023-09-21 23:13:08.821+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2,"2023-12-10 20:16:02.645+00"
"2812CE43D4E13CE8","TEMPERATURE",7.09,"2023-12-10 20:16:02.687+00"
"28A53A43D4E13CD3","TEMPERATURE",6.9,"2023-12-10 20:16:02.705+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.949,"2023-09-12 12:41:27.697+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35615.554,"2023-11-25 09:31:23.483+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10.5,"2023-10-18 23:51:06.831+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.559,"2023-11-25 09:31:23.409+00"
"28182943D4E13CAC","TEMPERATURE",25.4,"2023-12-10 20:16:02.648+00"
"28F64A43D4E13CC9","TEMPERATURE",22.9,"2023-12-10 20:16:02.689+00"
"28D39E43D4E13CD5","TEMPERATURE",10.02,"2023-12-10 20:16:02.708+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.648,"2023-09-21 23:31:04.302+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.933,"2023-09-27 16:33:02.115+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34519.718,"2023-12-10 20:16:02.712+00"
"286C3543D4E13CB5","TEMPERATURE",29.96,"2023-12-10 20:16:02.65+00"
"28214043D4E13C35","TEMPERATURE",14.84,"2023-12-10 20:16:02.692+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.898,"2023-12-22 01:06:09.754+00"
"28214043D4E13C35","TEMPERATURE",12.84,"2023-12-22 01:06:09.803+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.051,"2023-10-05 06:55:35.372+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",15.5,"2023-10-05 06:55:35.378+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.641,"2023-10-13 20:36:46.176+00"
"287C5E43D4E13C8F","TEMPERATURE",18.71,"2023-12-10 20:16:02.684+00"
"28351643D4E13CBB","TEMPERATURE",13.9,"2023-12-10 20:16:02.707+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2.5,"2023-12-22 01:06:09.76+00"
"2812CE43D4E13CE8","TEMPERATURE",7.09,"2023-12-22 01:06:09.798+00"
"28D39E43D4E13CD5","TEMPERATURE",8.02,"2023-12-22 01:06:09.819+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34881.433,"2023-12-22 01:06:09.823+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.983,"2023-11-19 10:15:19.636+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-3.5,"2023-11-25 09:31:23.426+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.843,"2023-12-05 12:17:49.826+00"
"28F64A43D4E13CC9","TEMPERATURE",28.4,"2023-12-05 12:17:49.874+00"
"28182943D4E13CAC","TEMPERATURE",20.4,"2023-12-22 01:06:09.763+00"
"28F64A43D4E13CC9","TEMPERATURE",19.4,"2023-12-22 01:06:09.8+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18,"2023-09-12 12:41:27.716+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",23,"2023-09-21 23:31:04.324+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",21.5,"2023-09-27 16:33:02.164+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34928.917,"2023-12-15 22:32:23.641+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",25.5,"2023-10-13 20:36:46.214+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.197,"2023-11-12 20:26:45.825+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.956,"2023-11-30 11:54:26.366+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",1,"2023-12-05 12:17:49.832+00"
"2812CE43D4E13CE8","TEMPERATURE",5.09,"2023-12-05 12:17:49.87+00"
"28214043D4E13C35","TEMPERATURE",13.84,"2023-12-05 12:17:49.885+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.553,"2023-12-15 22:32:23.565+00"
"287C5E43D4E13C8F","TEMPERATURE",15.71,"2023-12-15 22:32:23.616+00"
"28F64A43D4E13CC9","TEMPERATURE",19.9,"2023-12-15 22:32:23.624+00"
"286C3543D4E13CB5","TEMPERATURE",26.46,"2023-12-22 01:06:09.773+00"
"28A53A43D4E13CD3","TEMPERATURE",6.4,"2023-12-22 01:06:09.816+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.949,"2023-09-12 12:59:23.791+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-09-12 12:59:23.83+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.635,"2023-10-01 05:44:09.991+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35125.48,"2023-11-30 11:54:26.432+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34484.155,"2023-12-05 12:17:49.895+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.87,"2023-10-09 11:04:01.711+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",21.5,"2023-11-12 20:26:45.832+00"
"28A53A43D4E13CD3","TEMPERATURE",4.9,"2023-12-05 12:17:49.872+00"
"28351643D4E13CBB","TEMPERATURE",12.9,"2023-12-05 12:17:49.887+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",6.5,"2023-12-15 22:32:23.58+00"
"2812CE43D4E13CE8","TEMPERATURE",9.59,"2023-12-15 22:32:23.619+00"
"28A53A43D4E13CD3","TEMPERATURE",7.9,"2023-12-15 22:32:23.627+00"
"28D39E43D4E13CD5","TEMPERATURE",9.52,"2023-12-15 22:32:23.644+00"
"287C5E43D4E13C8F","TEMPERATURE",14.71,"2023-12-22 01:06:09.795+00"
"28351643D4E13CBB","TEMPERATURE",11.4,"2023-12-22 01:06:09.818+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.648,"2023-09-21 23:48:57.969+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-4.5,"2023-11-19 10:15:19.668+00"
"286C3543D4E13CB5","TEMPERATURE",30.46,"2023-12-05 12:17:49.853+00"
"28D39E43D4E13CD5","TEMPERATURE",7.52,"2023-12-05 12:17:49.888+00"
"28182943D4E13CAC","TEMPERATURE",18.9,"2023-12-15 22:32:23.584+00"
"28351643D4E13CBB","TEMPERATURE",12.9,"2023-12-15 22:32:23.637+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35266.894,"2023-11-19 10:15:19.717+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",13,"2023-10-01 05:44:10.023+00"
"287C5E43D4E13C8F","TEMPERATURE",15.71,"2023-12-05 12:17:49.867+00"
"286C3543D4E13CB5","TEMPERATURE",25.46,"2023-12-15 22:32:23.597+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",4.5,"2023-10-09 11:04:01.753+00"
"28214043D4E13C35","TEMPERATURE",15.34,"2023-12-15 22:32:23.621+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",22,"2023-09-21 23:48:57.987+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.949,"2023-09-12 13:17:19.6+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.648,"2023-09-22 00:06:52.195+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.973,"2023-10-19 00:23:53.935+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-09-12 13:17:19.638+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.733,"2023-12-10 20:47:13.878+00"
"2812CE43D4E13CE8","TEMPERATURE",7.09,"2023-12-10 20:47:13.924+00"
"28351643D4E13CBB","TEMPERATURE",13.9,"2023-12-10 20:47:13.942+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",22,"2023-09-22 00:06:52.232+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",1.5,"2023-12-10 20:47:13.885+00"
"28F64A43D4E13CC9","TEMPERATURE",24.4,"2023-12-10 20:47:13.927+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.558,"2023-12-15 23:03:34.045+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.946,"2023-09-12 13:35:13.988+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34958.546,"2023-12-15 23:03:34.122+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10,"2023-10-19 00:23:53.96+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.558,"2023-11-25 10:04:11.221+00"
"28182943D4E13CAC","TEMPERATURE",26.4,"2023-12-10 20:47:13.888+00"
"28D39E43D4E13CD5","TEMPERATURE",10.02,"2023-12-10 20:47:13.943+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",5,"2023-12-15 23:03:34.059+00"
"2812CE43D4E13CE8","TEMPERATURE",9.59,"2023-12-15 23:03:34.087+00"
"28A53A43D4E13CD3","TEMPERATURE",7.9,"2023-12-15 23:03:34.106+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.928,"2023-09-27 17:26:24.833+00"
"287C5E43D4E13C8F","TEMPERATURE",18.21,"2023-12-10 20:47:13.921+00"
"28A53A43D4E13CD3","TEMPERATURE",6.9,"2023-12-10 20:47:13.939+00"
"28182943D4E13CAC","TEMPERATURE",18.9,"2023-12-15 23:03:34.062+00"
"28F64A43D4E13CC9","TEMPERATURE",19.9,"2023-12-15 23:03:34.09+00"
"28351643D4E13CBB","TEMPERATURE",12.9,"2023-12-15 23:03:34.108+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.898,"2023-12-22 01:37:23.852+00"
"286C3543D4E13CB5","TEMPERATURE",25.96,"2023-12-22 01:37:23.89+00"
"28214043D4E13C35","TEMPERATURE",12.84,"2023-12-22 01:37:23.911+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-09-12 13:35:14.019+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.64,"2023-10-13 21:09:31.326+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34610.382,"2023-12-10 20:47:13.957+00"
"286C3543D4E13CB5","TEMPERATURE",29.96,"2023-12-10 20:47:13.901+00"
"28214043D4E13C35","TEMPERATURE",14.84,"2023-12-10 20:47:13.946+00"
"286C3543D4E13CB5","TEMPERATURE",24.46,"2023-12-15 23:03:34.063+00"
"28214043D4E13C35","TEMPERATURE",14.84,"2023-12-15 23:03:34.101+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",2,"2023-12-22 01:37:23.867+00"
"28F64A43D4E13CC9","TEMPERATURE",19.4,"2023-12-22 01:37:23.912+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.646,"2023-09-22 00:24:45.187+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.983,"2023-11-19 10:48:07.715+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-3,"2023-11-25 10:04:11.257+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.846,"2023-12-05 12:49:02.938+00"
"287C5E43D4E13C8F","TEMPERATURE",15.71,"2023-12-15 23:03:34.085+00"
"28D39E43D4E13CD5","TEMPERATURE",9.52,"2023-12-15 23:03:34.109+00"
"28182943D4E13CAC","TEMPERATURE",20.4,"2023-12-22 01:37:23.87+00"
"28A53A43D4E13CD3","TEMPERATURE",6.4,"2023-12-22 01:37:23.924+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",22,"2023-09-22 00:24:45.202+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35604.194,"2023-11-25 10:04:11.301+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34888.608,"2023-12-22 01:37:23.928+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.191,"2023-11-12 20:57:58.746+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.001,"2023-11-30 12:26:57.674+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",1,"2023-12-05 12:49:02.953+00"
"2812CE43D4E13CE8","TEMPERATURE",5.09,"2023-12-05 12:49:02.991+00"
"28A53A43D4E13CD3","TEMPERATURE",4.9,"2023-12-05 12:49:03.011+00"
"28D39E43D4E13CD5","TEMPERATURE",7.52,"2023-12-05 12:49:03.015+00"
"287C5E43D4E13C8F","TEMPERATURE",14.21,"2023-12-22 01:37:23.906+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.943,"2023-09-12 13:53:09.514+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",21.5,"2023-09-27 17:26:24.855+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.635,"2023-10-01 06:02:04.331+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",25,"2023-10-13 21:09:31.334+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",21.5,"2023-11-12 20:57:58.753+00"
"28F64A43D4E13CC9","TEMPERATURE",28.9,"2023-12-05 12:49:02.993+00"
"2812CE43D4E13CE8","TEMPERATURE",6.59,"2023-12-22 01:37:23.909+00"
"28351643D4E13CBB","TEMPERATURE",10.9,"2023-12-22 01:37:23.925+00"
"28D39E43D4E13CD5","TEMPERATURE",8.02,"2023-12-22 01:37:23.93+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.641,"2023-09-22 00:42:38.371+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35243.648,"2023-11-19 10:48:07.793+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34473.362,"2023-12-05 12:49:03.02+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-4.5,"2023-11-19 10:48:07.737+00"
"286C3543D4E13CB5","TEMPERATURE",29.96,"2023-12-05 12:49:02.96+00"
"28214043D4E13C35","TEMPERATURE",13.84,"2023-12-05 12:49:02.996+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-09-12 13:53:09.552+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.048,"2023-10-05 07:28:24.671+00"
"287C5E43D4E13C8F","TEMPERATURE",15.71,"2023-12-05 12:49:02.979+00"
"28351643D4E13CBB","TEMPERATURE",12.9,"2023-12-05 12:49:03.013+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",21.5,"2023-09-22 00:42:38.392+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35118.05,"2023-11-30 12:26:57.754+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.946,"2023-09-12 14:11:05.71+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",13,"2023-10-01 06:02:04.336+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",15,"2023-10-05 07:28:24.674+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",5,"2023-12-15 23:34:45.774+00"
"28F64A43D4E13CC9","TEMPERATURE",19.4,"2023-12-15 23:34:45.805+00"
"28D39E43D4E13CD5","TEMPERATURE",9.52,"2023-12-15 23:34:45.822+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.553,"2023-12-15 23:34:45.76+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-09-12 14:11:05.746+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.641,"2023-09-22 01:00:33.69+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.862,"2023-10-09 11:36:49.176+00"
"28182943D4E13CAC","TEMPERATURE",18.9,"2023-12-15 23:34:45.777+00"
"28214043D4E13C35","TEMPERATURE",14.34,"2023-12-15 23:34:45.816+00"
"28351643D4E13CBB","TEMPERATURE",12.9,"2023-12-15 23:34:45.823+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",4.5,"2023-10-09 11:36:49.198+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.967,"2023-10-19 00:56:40.203+00"
"286C3543D4E13CB5","TEMPERATURE",23.96,"2023-12-15 23:34:45.779+00"
"2812CE43D4E13CE8","TEMPERATURE",9.09,"2023-12-15 23:34:45.802+00"
"28A53A43D4E13CD3","TEMPERATURE",7.9,"2023-12-15 23:34:45.821+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",20.5,"2023-09-22 01:00:33.708+00"
